PROJECT,WBS ID,DESCRIPTION,ALIAS,E,CAM,CHARGE #,RESP,PERF,YYYYMM,BCWS HRS/UTS,ACT HRS/UTS,BCWP HRS/UTS,ETC HRS/UTS,BCWS PRIME,BCWP PRIME,ACT PRIME,BCWS T DLRS,BCWP T DLRS,ACT T DLRS,ETC T DLRS,CLIN,CACLIN,E
LRIP8B,AF31ALLX-815H1400,AF31 - AV Engrg Support - 4A1G - Palmda,,W,HEX,LAF31ALLX,HEX,815H,201102,0.00,50.40,28.56,86.94,0.00,1480.55,2339.01,0.00,3775.24,6181.06,12717.15,,0009,L
LRIP8B,AF31ALLX-815H1400,AF31 - AV Engrg Support - 4A1G - Palmda,,W,HEX,LAF31ALLX,HEX,815H,201103,0.00,3.00,49.96,36.50,0.00,2589.98,195.54,0.00,6604.15,516.73,5339.04,,0009,L
LRIP8B,AF31ALLX-815H1400,AF31 - AV Engrg Support - 4A1G - Palmda,,W,HEX,LAF31ALLX,HEX,815H,201104,0.00,0.00,32.41,36.54,0.00,1726.75,0.00,0.00,4648.09,0.00,5297.31,,0009,L
LRIP8B,AF31ALLX-815H1400,AF31 - AV Engrg Support - 4A1G - Palmda,,W,HEX,LAF31ALLX,HEX,815H,201105,0.00,0.00,4.53,33.50,0.00,243.12,0.00,0.00,662.85,0.00,4856.59,,0009,L
LRIP8B,AF31ALLX-815H1400,AF31 - AV Engrg Support - 4A1G - Palmda,,W,HEX,LAF31ALLX,HEX,815H,201106,0.00,0.00,0.00,56.45,0.00,0.00,0.00,0.00,0.00,0.00,8041.92,,0009,L
LRIP8B,AF31ALLX-815H1400,AF31 - AV Engrg Support - 4A1G - Palmda,,W,HEX,LAF31ALLX,HEX,815H,201108,0.00,7.63,0.00,0.00,0.00,0.00,254.39,0.00,0.00,672.25,0.00,,0009,L
LRIP8B,AF31ALLX-815H1400,AF31 - AV Engrg Support - 4A1G - Palmda,,W,HEX,LAF31ALLX,HEX,815H,201110,0.00,19.50,0.00,0.00,0.00,0.00,1252.10,0.00,0.00,3308.79,0.00,,0009,L
LRIP8B,AF31819H,ENGINEERING SUPPORT FOR AF31 AERO,,W,HJX,LAF31819H,HJX,819H,201102,143.60,0.00,0.00,143.60,7704.14,0.00,0.00,21005.10,0.00,0.00,21005.10,,0009,L
LRIP8B,AF31819H,ENGINEERING SUPPORT FOR AF31 AERO,,W,HJX,LAF31819H,HJX,819H,201104,8.10,0.00,0.00,0.00,434.57,0.00,0.00,1184.83,0.00,0.00,0.00,,0009,L
LRIP8B,AF31819H,ENGINEERING SUPPORT FOR AF31 AERO,,W,HJX,LAF31819H,HJX,819H,201105,8.10,8.30,0.00,8.30,434.57,0.00,491.57,1184.83,0.00,1299.02,1203.28,,0009,L
LRIP8B,AF31819H,ENGINEERING SUPPORT FOR AF31 AERO,,W,HJX,LAF31819H,HJX,819H,201106,0.00,159.90,159.80,146.20,0.00,8573.27,8330.41,0.00,23374.75,22013.90,20827.79,,0009,L
LRIP8B,AF31819H,ENGINEERING SUPPORT FOR AF31 AERO,,W,HJX,LAF31819H,HJX,819H,201108,0.00,24.00,0.00,0.00,0.00,0.00,1368.00,0.00,0.00,4853.22,0.00,,0009,L
LRIP8B,AF31819H,ENGINEERING SUPPORT FOR AF31 AERO,,W,HJX,LAF31819H,HJX,819H,201109,2.60,0.00,0.00,2.00,139.49,0.00,0.00,380.32,0.00,0.00,284.90,,0009,L
LRIP8B,AF31819H,ENGINEERING SUPPORT FOR AF31 AERO,,W,HJX,LAF31819H,HJX,819H,201110,2.60,0.00,0.00,2.00,139.49,0.00,0.00,380.32,0.00,0.00,284.90,,0009,L
LRIP8B,AF31819H,ENGINEERING SUPPORT FOR AF31 AERO,,W,HJX,LAF31819H,HJX,819H,201111,2.60,0.00,3.00,2.00,139.49,160.95,0.00,380.32,438.83,0.00,281.43,,0009,L
LRIP8B,AF31819H,ENGINEERING SUPPORT FOR AF31 AERO,,W,HJX,LAF31819H,HJX,819H,201112,2.60,1.00,5.00,3.00,139.49,268.25,71.08,380.32,731.38,187.84,422.14,,0009,L
LRIP8B,AF31819H,ENGINEERING SUPPORT FOR AF31 AERO,,W,HJX,LAF31819H,HJX,819H,201201,2.60,0.00,0.00,3.00,149.08,0.00,0.00,420.07,0.00,0.00,484.70,,0009,L
LRIP8B,AF31819H,ENGINEERING SUPPORT FOR AF31 AERO,,W,HJX,LAF31819H,HJX,819H,201202,0.00,0.00,5.00,0.00,0.00,277.84,0.00,0.00,771.13,0.00,6.51,,0009,L
LRIP8B,AF31819H,ENGINEERING SUPPORT FOR AF31 AERO,,W,HJX,LAF31819H,HJX,819H,201203,0.00,0.00,0.00,5.89,0.00,0.00,0.00,0.00,0.00,0.00,929.56,,0009,L
LRIP8B,AF32ALLX-3A4A0030,AF32 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF32ALLX,HEX,3A4A,201101,58.10,22.07,0.00,17.02,1949.84,0.00,733.34,7532.50,0.00,2601.65,2206.59,,0010,L
LRIP8B,AF32ALLX-3A4A0030,AF32 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF32ALLX,HEX,3A4A,201102,39.40,149.38,7.69,43.26,1322.26,248.57,5168.72,5108.10,893.54,18336.96,5608.54,,0010,L
LRIP8B,AF32ALLX-3A4A0030,AF32 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF32ALLX,HEX,3A4A,201103,-38.80,279.78,8.76,115.01,-1302.13,283.36,9902.49,-5030.31,1018.63,35130.85,14910.72,,0010,L
LRIP8B,AF32ALLX-3A4A0030,AF32 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF32ALLX,HEX,3A4A,201104,0.00,129.36,0.00,129.36,0.00,0.00,4527.85,0.00,0.00,16063.36,16319.90,,0010,L
LRIP8B,AF32ALLX-3A4A0030,AF32 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF32ALLX,HEX,3A4A,201105,0.00,135.24,0.00,0.00,0.00,0.00,4608.99,0.00,0.00,16351.21,0.00,,0010,L
LRIP8B,AF32ALLX-3A4A0030,AF32 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF32ALLX,HEX,3A4A,201106,0.00,26.51,105.30,0.00,0.00,3476.96,878.27,0.00,13027.56,3115.82,0.00,,0010,L
LRIP8B,AF32ALLX-3A4A0030,AF32 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF32ALLX,HEX,3A4A,201107,0.00,18.65,0.00,0.00,0.00,0.00,647.86,0.00,0.00,2298.40,0.00,,0010,L
LRIP8B,AF32ALLX-3A4A0030,AF32 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF32ALLX,HEX,3A4A,201108,0.00,56.26,0.00,0.00,0.00,0.00,1968.72,0.00,0.00,6984.39,0.00,,0010,L
LRIP8B,AF32ALLX-3A4A0030,AF32 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF32ALLX,HEX,3A4A,201109,0.00,52.90,0.00,0.00,0.00,0.00,1762.78,0.00,0.00,6253.78,0.00,,0010,L
LRIP8B,AF32ALLX-3A4A0030,AF32 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF32ALLX,HEX,3A4A,201110,0.00,2.20,0.00,0.00,0.00,0.00,84.35,0.00,0.00,299.25,0.00,,0010,L
LRIP8B,AF32ALLX-3A4A0030,AF32 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF32ALLX,HEX,3A4A,201111,0.00,25.07,0.00,0.00,0.00,0.00,795.50,0.00,0.00,2822.18,0.00,,0010,L
LRIP8B,AF32ALLX-3A4A0030,AF32 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF32ALLX,HEX,3A4A,201112,0.00,1.00,0.00,0.00,0.00,0.00,47.70,0.00,0.00,169.22,0.00,,0010,L
LRIP8B,AF32ALLX-3A4A0030,AF32 SEC ELEC-FAB-ASSY-TEST,,W,HEX,LAF32ALLX,HEX,3A4A,201201,0.00,2.20,0.00,0.00,0.00,0.00,85.72,0.00,0.00,313.60,0.00,,0010,L
LRIP8B,AF32ALLX-3M1G1800,AF32 BUILD MISSISSIPPI SECT1800,,W,HHX,LAF32ALLX,HHX,3M1G,201103,-91.00,0.00,0.00,0.00,-2158.52,0.00,0.00,-8338.68,0.00,0.00,0.00,,0010,L
LRIP8B,AF32ALLX-3M1G2000,AF32 BUILD MISSISSIPPI SECT2000,,W,HHX,LAF32ALLX,HHX,3M1G,201103,-42.80,0.00,0.00,0.00,-1015.22,0.00,0.00,-3921.93,0.00,0.00,0.00,,0010,L
LRIP8B,AF32ALLX-3M1G2005,AF32 BUILD MISSISSIPPI SECT2005,,W,HHX,LAF32ALLX,HHX,3M1G,201103,-36.00,0.00,0.00,0.00,-853.92,0.00,0.00,-3298.82,0.00,0.00,0.00,,0010,L
LRIP8B,AF32ALLX-3M1G2005,AF32 BUILD MISSISSIPPI SECT2005,,W,HHX,LAF32ALLX,HHX,3M1G,201104,0.00,-101.07,0.00,0.00,0.00,0.00,-2553.24,0.00,0.00,-9058.07,0.00,,0010,L
LRIP8B,AF32ALLX-3M1G2015,AF32 BUILD MISSISSIPPI SECT2015,,W,HHX,LAF32ALLX,HHX,3M1G,201103,-66.80,0.00,0.00,0.00,-1584.50,0.00,0.00,-6121.14,0.00,0.00,0.00,,0010,L
LRIP8B,AF32ALLX-3M1G2015,AF32 BUILD MISSISSIPPI SECT2015,,W,HHX,LAF32ALLX,HHX,3M1G,201104,0.00,0.70,0.00,0.00,0.00,0.00,17.97,0.00,0.00,63.75,0.00,,0010,L
LRIP8B,AF32ALLX-3M1G2025,AF32 BUILD MISSISSIPPI SECT2025,,W,HHX,LAF32ALLX,HHX,3M1G,201103,-24.70,0.00,0.00,0.00,-585.88,0.00,0.00,-2263.36,0.00,0.00,0.00,,0010,L
LRIP8B,AF32ALLX-3M1G2025,AF32 BUILD MISSISSIPPI SECT2025,,W,HHX,LAF32ALLX,HHX,3M1G,201104,0.00,-117.80,0.00,0.00,0.00,0.00,-2542.19,0.00,0.00,-9018.87,0.00,,0010,L
LRIP8B,AF32ALLX-4A1G1100,AF32 BUILD PMC SECT1100,,W,HHX,LAF32ALLX,HHX,4A1G,201103,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0010,L
LRIP8B,AF32ALLX-4A1G1100,AF32 BUILD PMC SECT1100,,W,HHX,LAF32ALLX,HHX,4A1G,201104,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0010,L
LRIP8B,AF32ALLX-4A1G1100,AF32 BUILD PMC SECT1100,,W,HHX,LAF32ALLX,HHX,4A1G,201107,432.70,0.00,0.00,0.00,14521.41,0.00,0.00,56098.33,0.00,0.00,10.76,,0010,L
LRIP8B,AF32ALLX-4A1G1100,AF32 BUILD PMC SECT1100,,W,HHX,LAF32ALLX,HHX,4A1G,201108,432.50,20.10,0.00,432.50,14514.70,0.00,638.31,56072.40,0.00,1766.31,53520.14,,0010,L
LRIP8B,AF32ALLX-4A1G1100,AF32 BUILD PMC SECT1100,,W,HHX,LAF32ALLX,HHX,4A1G,201109,0.00,274.80,285.52,274.80,0.00,9581.92,8688.20,0.00,37016.34,30707.46,34005.40,,0010,L
LRIP8B,AF32ALLX-4A1G1100,AF32 BUILD PMC SECT1100,,W,HHX,LAF32ALLX,HHX,4A1G,201110,0.00,1158.60,449.90,890.40,0.00,15098.78,36167.31,0.00,58328.78,128309.99,110183.44,,0010,L
LRIP8B,AF32ALLX-4A1G1100,AF32 BUILD PMC SECT1100,,W,HHX,LAF32ALLX,HHX,4A1G,201111,0.00,516.80,129.78,516.80,0.00,4355.42,16776.49,0.00,16825.61,59517.59,60209.54,,0010,L
LRIP8B,AF32ALLX-4A1G1100,AF32 BUILD PMC SECT1100,,W,HHX,LAF32ALLX,HHX,4A1G,201112,0.00,61.10,0.00,0.00,0.00,0.00,1981.16,0.00,0.00,7028.52,0.00,,0010,L
LRIP8B,AF32ALLX-4A1G1400,AF32 BUILD PMC SECT1400,,W,HHX,LAF32ALLX,HHX,4A1G,201101,1033.50,2.00,0.00,2.00,34684.26,0.00,73.38,133990.35,0.00,260.33,259.24,,0010,L
LRIP8B,AF32ALLX-4A1G1400,AF32 BUILD PMC SECT1400,,W,HHX,LAF32ALLX,HHX,4A1G,201102,971.30,0.10,0.00,0.00,32596.83,0.00,3.37,125926.30,0.00,11.96,0.00,,0010,L
LRIP8B,AF32ALLX-4A1G1400,AF32 BUILD PMC SECT1400,,W,HHX,LAF32ALLX,HHX,4A1G,201103,-1790.20,334.50,317.10,334.50,-60079.11,10493.81,9590.79,-232094.36,39485.46,34025.04,42200.11,,0010,L
LRIP8B,AF32ALLX-4A1G1400,AF32 BUILD PMC SECT1400,,W,HHX,LAF32ALLX,HHX,4A1G,201104,739.50,574.90,342.91,574.90,24817.62,11507.90,17516.58,95874.08,44456.68,62143.19,72528.69,,0010,L
LRIP8B,AF32ALLX-4A1G1400,AF32 BUILD PMC SECT1400,,W,HHX,LAF32ALLX,HHX,4A1G,201105,739.50,810.90,545.04,810.90,24817.62,18291.40,24915.77,95874.08,70662.34,88393.14,102302.16,,0010,L
LRIP8B,AF32ALLX-4A1G1400,AF32 BUILD PMC SECT1400,,W,HHX,LAF32ALLX,HHX,4A1G,201106,864.30,609.80,246.57,609.80,29005.91,8274.91,19036.88,112054.05,31967.18,67536.73,75475.48,,0010,L
LRIP8B,AF32ALLX-4A1G1400,AF32 BUILD PMC SECT1400,,W,HHX,LAF32ALLX,HHX,4A1G,201107,187.80,456.90,465.90,456.92,6302.57,15635.73,13844.32,24347.74,60403.10,49115.20,56553.39,,0010,L
LRIP8B,AF32ALLX-4A1G1400,AF32 BUILD PMC SECT1400,,W,HHX,LAF32ALLX,HHX,4A1G,201108,0.00,467.10,319.68,467.10,0.00,10728.52,13876.29,0.00,41445.82,49228.61,57801.76,,0010,L
LRIP8B,AF32ALLX-4A1G1400,AF32 BUILD PMC SECT1400,,W,HHX,LAF32ALLX,HHX,4A1G,201109,0.00,944.70,629.90,944.70,0.00,21139.51,28035.00,0.00,81664.99,99459.16,116902.84,,0010,L
LRIP8B,AF32ALLX-4A1G1400,AF32 BUILD PMC SECT1400,,W,HHX,LAF32ALLX,HHX,4A1G,201110,0.00,33.50,0.00,301.50,0.00,0.00,1103.15,0.00,0.00,3913.62,37309.42,,0010,L
LRIP8B,AF32ALLX-4A1G1600,AF32 BUILD PMC SECT1600,,W,HHX,LAF32ALLX,HHX,4A1G,201101,0.00,177.40,172.49,177.60,0.00,5578.23,4657.48,0.00,20052.45,16523.24,23025.34,,0010,L
LRIP8B,AF32ALLX-4A1G1600,AF32 BUILD PMC SECT1600,,W,HHX,LAF32ALLX,HHX,4A1G,201102,0.00,13.10,24.64,13.10,0.00,796.89,402.55,0.00,2864.64,1428.12,1698.38,,0010,L
LRIP8B,AF32ALLX-4A1G1600,AF32 BUILD PMC SECT1600,,W,HHX,LAF32ALLX,HHX,4A1G,201103,-149.90,15.10,24.64,15.10,-5030.64,796.89,507.65,-19434.11,2864.64,1800.98,2603.37,,0010,L
LRIP8B,AF32ALLX-4A1G1600,AF32 BUILD PMC SECT1600,,W,HHX,LAF32ALLX,HHX,4A1G,201104,0.00,4.20,-0.99,4.20,0.00,-31.88,141.47,0.00,-114.58,501.89,529.87,,0010,L
LRIP8B,AF32ALLX-4A1G1600,AF32 BUILD PMC SECT1600,,W,HHX,LAF32ALLX,HHX,4A1G,201105,0.00,0.40,0.00,0.30,0.00,0.00,13.08,0.00,0.00,46.40,37.85,,0010,L
LRIP8B,AF32ALLX-4A1G1600,AF32 BUILD PMC SECT1600,,W,HHX,LAF32ALLX,HHX,4A1G,201106,0.00,30.60,0.00,30.60,0.00,0.00,762.13,0.00,0.00,2703.79,3787.39,,0010,L
LRIP8B,AF32ALLX-4A1G1600,AF32 BUILD PMC SECT1600,,W,HHX,LAF32ALLX,HHX,4A1G,201107,0.00,96.10,0.00,96.10,0.00,0.00,2904.06,0.00,0.00,10302.67,11894.38,,0010,L
LRIP8B,AF32ALLX-4A1G1600,AF32 BUILD PMC SECT1600,,W,HHX,LAF32ALLX,HHX,4A1G,201108,0.00,71.40,0.00,97.30,0.00,0.00,2391.70,0.00,0.00,8484.98,12040.49,,0010,L
LRIP8B,AF32ALLX-4A1G1600,AF32 BUILD PMC SECT1600,,W,HHX,LAF32ALLX,HHX,4A1G,201109,0.00,48.20,198.11,48.00,0.00,6224.12,1506.13,0.00,21024.17,5343.26,5939.81,,0010,L
LRIP8B,AF32ALLX-4A1G1700,AF32 BUILD PMC SECT1700,,W,HHX,LAF32ALLX,HHX,4A1G,201103,-171.40,0.00,0.00,0.00,-5752.18,0.00,0.00,-22221.52,0.00,0.00,0.00,,0010,L
LRIP8B,AF32ALLX-4A1G1700,AF32 BUILD PMC SECT1700,,W,HHX,LAF32ALLX,HHX,4A1G,201104,0.00,2.50,0.00,0.00,0.00,0.00,79.73,0.00,0.00,282.86,0.00,,0010,L
LRIP8B,AF32811H,AF32 WEIGHT AND BALANCE TESTS,,W,HBX,LAF32811H,HBX,811H,201101,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0010,L
LRIP8B,AF32811H,AF32 WEIGHT AND BALANCE TESTS,,W,HBX,LAF32811H,HBX,811H,201105,25.00,24.00,50.00,24.00,1341.25,2682.50,1218.40,3656.88,7313.75,3219.74,3479.35,,0010,L
LRIP8B,AF32811H,AF32 WEIGHT AND BALANCE TESTS,,W,HBX,LAF32811H,HBX,811H,201106,25.00,9.00,0.00,9.00,1341.25,0.00,433.36,3656.88,0.00,1145.19,1282.15,,0010,L
LRIP8B,AF32811H,AF32 WEIGHT AND BALANCE TESTS,,W,HBX,LAF32811H,HBX,811H,201107,43.00,2.30,0.00,2.30,2306.95,0.00,125.20,6289.83,0.00,330.85,327.66,,0010,L
LRIP8B,AF32811H,AF32 WEIGHT AND BALANCE TESTS,,W,HBX,LAF32811H,HBX,811H,201108,20.00,8.70,0.00,8.70,1073.00,0.00,473.55,2925.50,0.00,1251.40,1239.31,,0010,L
LRIP8B,AF32811H,AF32 WEIGHT AND BALANCE TESTS,,W,HBX,LAF32811H,HBX,811H,201109,27.00,58.80,0.00,35.00,1448.55,0.00,2922.49,3949.43,0.00,7722.96,4985.74,,0010,L
LRIP8B,AF32811H,AF32 WEIGHT AND BALANCE TESTS,,W,HBX,LAF32811H,HBX,811H,201110,21.00,45.00,92.50,21.00,1126.65,4962.63,2376.47,3071.78,13530.44,6280.05,2991.44,,0010,L
LRIP8B,AF32811H,AF32 WEIGHT AND BALANCE TESTS,,W,HBX,LAF32811H,HBX,811H,201111,2.00,2.50,4.15,2.70,107.30,222.65,123.38,292.55,607.04,326.04,379.92,,0010,L
LRIP8B,AF32811H,AF32 WEIGHT AND BALANCE TESTS,,W,HBX,LAF32811H,HBX,811H,201112,2.00,7.00,0.00,4.50,107.30,0.00,353.08,292.55,0.00,933.05,633.21,,0010,L
LRIP8B,AF32811H,AF32 WEIGHT AND BALANCE TESTS,,W,HBX,LAF32811H,HBX,811H,201201,2.30,0.00,0.00,3.00,131.88,0.00,0.00,371.60,0.00,0.00,484.70,,0010,L
LRIP8B,AF32811H,AF32 WEIGHT AND BALANCE TESTS,,W,HBX,LAF32811H,HBX,811H,201202,1.00,0.00,17.50,4.70,57.34,938.88,0.00,161.57,2559.81,0.00,752.85,,0010,L
LRIP8B,AF32811H,AF32 WEIGHT AND BALANCE TESTS,,W,HBX,LAF32811H,HBX,811H,201203,0.00,0.00,0.00,4.70,0.00,0.00,0.00,0.00,0.00,0.00,741.16,,0010,L
LRIP8B,AF32811H,AF32 WEIGHT AND BALANCE TESTS,,W,HBX,LAF32811H,HBX,811H,201204,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0010,L
LRIP8B,AF32ALLX-813H0030,AF32 Static Proof Test,,W,HDX,LAF32ALLX,HDX,813H,201101,10.00,0.00,0.00,0.00,335.60,0.00,0.00,1296.47,0.00,0.00,0.00,,0010,L
LRIP8B,AF32ALLX-813H0030,AF32 Static Proof Test,,W,HDX,LAF32ALLX,HDX,813H,201103,3.90,0.00,0.00,3.90,209.24,0.00,0.00,570.47,0.00,0.00,565.39,,0010,L
LRIP8B,AF32ALLX-813H0030,AF32 Static Proof Test,,W,HDX,LAF32ALLX,HDX,813H,201104,0.00,1.00,0.00,0.00,0.00,0.00,36.29,0.00,0.00,95.90,0.00,,0010,L
LRIP8B,AF32ALLX-815H1101,AF32 -  AV Support - 4A1G - Palmdale (P,,W,HEX,LAF32ALLX,HEX,815H,201103,65.00,0.00,0.00,0.00,3487.25,0.00,0.00,9507.88,0.00,0.00,0.00,,0010,L
LRIP8B,AF32ALLX-815H1101,AF32 -  AV Support - 4A1G - Palmdale (P,,W,HEX,LAF32ALLX,HEX,815H,201104,67.80,0.00,0.00,0.00,3637.47,0.00,0.00,9917.45,0.00,0.00,0.00,,0010,L
LRIP8B,AF32ALLX-815H1101,AF32 -  AV Support - 4A1G - Palmdale (P,,W,HEX,LAF32ALLX,HEX,815H,201106,0.00,0.00,0.00,132.81,0.00,0.00,0.00,0.00,0.00,0.00,18920.24,,0010,L
LRIP8B,AF32ALLX-815H1101,AF32 -  AV Support - 4A1G - Palmdale (P,,W,HEX,LAF32ALLX,HEX,815H,201109,0.00,46.40,43.82,70.00,0.00,2351.16,2677.98,0.00,6410.36,7076.82,9971.47,,0010,L
LRIP8B,AF32ALLX-815H1101,AF32 -  AV Support - 4A1G - Palmdale (P,,W,HEX,LAF32ALLX,HEX,815H,201110,0.00,104.60,69.06,23.60,0.00,3704.85,5747.64,0.00,10101.17,15188.68,3361.81,,0010,L
LRIP8B,AF32ALLX-815H1101,AF32 -  AV Support - 4A1G - Palmdale (P,,W,HEX,LAF32ALLX,HEX,815H,201111,0.00,-8.00,19.92,20.00,0.00,1068.71,-449.76,0.00,2913.80,-1188.53,2814.26,,0010,L
LRIP8B,AF32ALLX-815H1101,AF32 -  AV Support - 4A1G - Palmdale (P,,W,HEX,LAF32ALLX,HEX,815H,201201,0.00,1.00,0.00,0.00,0.00,0.00,71.08,0.00,0.00,198.14,0.00,,0010,L
LRIP8B,AF32815H,AF32 - AV Support - 9G08 - Edwards,,W,HEX,LAF32815H,HEX,815H,201104,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0010,L
LRIP8B,AF32815H,AF32 - AV Support - 9G08 - Edwards,,W,HEX,LAF32815H,HEX,815H,201108,49.20,0.00,0.00,0.00,2639.58,0.00,0.00,7196.73,0.00,0.00,0.00,,0010,L
LRIP8B,AF32815H,AF32 - AV Support - 9G08 - Edwards,,W,HEX,LAF32815H,HEX,815H,201109,0.00,19.50,0.00,5.00,0.00,0.00,826.80,0.00,0.00,2184.90,712.25,,0010,L
LRIP8B,AF32815H,AF32 - AV Support - 9G08 - Edwards,,W,HEX,LAF32815H,HEX,815H,201110,0.00,17.50,0.00,20.50,0.00,0.00,912.89,0.00,0.00,2412.40,2920.22,,0010,L
LRIP8B,AF32815H,AF32 - AV Support - 9G08 - Edwards,,W,HEX,LAF32815H,HEX,815H,201111,0.00,0.00,66.20,-10.00,0.00,3608.65,0.00,0.00,9901.66,0.00,-1407.13,,0010,L
LRIP8B,AF32815H,AF32 - AV Support - 9G08 - Edwards,,W,HEX,LAF32815H,HEX,815H,201112,0.00,22.80,0.00,0.00,0.00,25.98,664.97,0.00,136.10,2474.58,0.00,,0010,L
LRIP8B,AF32815H,AF32 - AV Support - 9G08 - Edwards,,W,HEX,LAF32815H,HEX,815H,201202,0.00,0.00,-0.51,0.00,0.00,-30.27,0.00,0.00,-87.34,0.00,0.00,,0010,L
LRIP8B,AF32815H,AF32 - AV Support - 9G08 - Edwards,,W,HEX,LAF32815H,HEX,815H,201203,0.00,0.00,0.51,16.50,0.00,30.27,0.00,0.00,87.34,0.00,2601.93,,0010,L
LRIP8B,AF32815H,AF32 - AV Support - 9G08 - Edwards,,W,HEX,LAF32815H,HEX,815H,201211,3.77,0.00,0.00,0.00,216.40,0.00,0.00,609.74,0.00,0.00,0.00,,0010,L
LRIP8B,AF32815H,AF32 - AV Support - 9G08 - Edwards,,W,HEX,LAF32815H,HEX,815H,201212,3.97,0.00,0.00,0.00,227.81,0.00,0.00,641.89,0.00,0.00,0.00,,0010,L
LRIP8B,AF32815H,AF32 - AV Support - 9G08 - Edwards,,W,HEX,LAF32815H,HEX,815H,201301,4.57,0.00,0.00,0.00,272.03,0.00,0.00,784.91,0.00,0.00,0.00,,0010,L
LRIP8B,AF32815H,AF32 - AV Support - 9G08 - Edwards,,W,HEX,LAF32815H,HEX,815H,201302,3.97,0.00,0.00,0.00,236.59,0.00,0.00,682.65,0.00,0.00,0.00,,0010,L
LRIP8B,AF32815H,AF32 - AV Support - 9G08 - Edwards,,W,HEX,LAF32815H,HEX,815H,201303,3.97,0.00,0.00,0.00,236.59,0.00,0.00,682.65,0.00,0.00,0.00,,0010,L
LRIP8B,AF32815H,AF32 - AV Support - 9G08 - Edwards,,W,HEX,LAF32815H,HEX,815H,201304,4.97,0.00,0.00,0.00,295.73,0.00,0.00,853.30,0.00,0.00,0.00,,0010,L
LRIP8B,AF32815H,AF32 - AV Support - 9G08 - Edwards,,W,HEX,LAF32815H,HEX,815H,201305,3.77,0.00,0.00,0.00,224.73,0.00,0.00,648.45,0.00,0.00,0.00,,0010,L
LRIP8B,AF32ALLX-815H1400,AF32 - AV Engrg Support - 4A1G - Palmda,,W,HEX,LAF32ALLX,HEX,815H,201101,65.00,0.00,0.00,0.00,3487.25,0.00,0.00,9507.88,0.00,0.00,0.00,,0010,L
LRIP8B,AF32ALLX-815H1400,AF32 - AV Engrg Support - 4A1G - Palmda,,W,HEX,LAF32ALLX,HEX,815H,201102,50.00,0.00,0.00,0.00,2682.50,0.00,0.00,7313.75,0.00,0.00,0.00,,0010,L
LRIP8B,AF32ALLX-815H1400,AF32 - AV Engrg Support - 4A1G - Palmda,,W,HEX,LAF32ALLX,HEX,815H,201103,55.40,0.00,21.06,0.00,2972.21,1093.57,0.00,8103.64,2798.52,0.00,0.00,,0010,L
LRIP8B,AF32ALLX-815H1400,AF32 - AV Engrg Support - 4A1G - Palmda,,W,HEX,LAF32ALLX,HEX,815H,201104,0.00,0.00,22.77,5.25,0.00,1221.71,0.00,0.00,3330.95,0.00,761.11,,0010,L
LRIP8B,AF32ALLX-815H1400,AF32 - AV Engrg Support - 4A1G - Palmda,,W,HEX,LAF32ALLX,HEX,815H,201105,0.00,14.80,36.20,50.24,0.00,1941.86,840.66,0.00,5294.43,2221.52,7283.44,,0010,L
LRIP8B,AF32ALLX-815H1400,AF32 - AV Engrg Support - 4A1G - Palmda,,W,HEX,LAF32ALLX,HEX,815H,201106,0.00,2.00,16.37,0.00,0.00,878.49,112.44,0.00,2395.17,297.13,0.00,,0010,L
LRIP8B,AF32ALLX-815H1400,AF32 - AV Engrg Support - 4A1G - Palmda,,W,HEX,LAF32ALLX,HEX,815H,201107,0.00,3.20,30.94,56.59,0.00,1659.93,214.30,0.00,4525.75,566.31,8061.86,,0010,L
LRIP8B,AF32ALLX-815H1400,AF32 - AV Engrg Support - 4A1G - Palmda,,W,HEX,LAF32ALLX,HEX,815H,201108,0.00,11.71,21.23,28.39,0.00,1138.97,480.24,0.00,3105.36,1269.08,4044.14,,0010,L
LRIP8B,AF32ALLX-815H1400,AF32 - AV Engrg Support - 4A1G - Palmda,,W,HEX,LAF32ALLX,HEX,815H,201109,0.00,0.00,41.83,25.00,0.00,2244.23,0.00,0.00,6118.81,0.00,3561.24,,0010,L
