PROJECT,WBS ID,DESCRIPTION,ALIAS,E,CAM,CHARGE #,RESP,PERF,YYYYMM,BCWS HRS/UTS,ACT HRS/UTS,BCWP HRS/UTS,ETC HRS/UTS,BCWS PRIME,BCWP PRIME,ACT PRIME,BCWS T DLRS,BCWP T DLRS,ACT T DLRS,ETC T DLRS,CLIN,CACLIN,E
LRIP9B,AF35ALLX-4A1G1400,AF35 Build PMC Sect1400,,W,HHX,LAF35ALLX,HHX,4A1G,201111,774.10,401.80,310.47,973.00,25978.80,10419.46,12862.07,100359.87,40251.89,45630.49,113358.91,0003,,L
LRIP9B,AF35ALLX-4A1G1400,AF35 Build PMC Sect1400,,W,HHX,LAF35ALLX,HHX,4A1G,201112,516.10,1727.93,846.86,571.20,17320.32,28420.74,54357.73,66910.90,109793.46,192843.75,66547.39,0003,,L
LRIP9B,AF35ALLX-4A1G1400,AF35 Build PMC Sect1400,,W,HHX,LAF35ALLX,HHX,4A1G,201201,-160.00,746.80,554.21,571.00,-5291.20,18599.43,24911.62,-19703.33,71852.31,91136.26,70316.26,0003,,L
LRIP9B,AF35ALLX-4A1G1400,AF35 Build PMC Sect1400,,W,HHX,LAF35ALLX,HHX,4A1G,201202,0.00,837.50,1092.47,0.00,0.00,36741.76,27644.73,0.00,142676.13,101135.03,0.00,0003,,L
LRIP9B,AF35ALLX-4A1G1600,AF35 Build PMC Sect1600,,W,HHX,LAF35ALLX,HHX,4A1G,201103,0.00,25.50,22.09,0.00,0.00,741.34,540.28,0.00,2863.91,1916.74,0.00,0003,,L
LRIP9B,AF35ALLX-4A1G1600,AF35 Build PMC Sect1600,,W,HHX,LAF35ALLX,HHX,4A1G,201104,0.00,573.40,530.16,573.40,0.00,17792.17,15598.56,0.00,68733.74,55338.67,72339.45,0003,,L
LRIP9B,AF35ALLX-4A1G1600,AF35 Build PMC Sect1600,,W,HHX,LAF35ALLX,HHX,4A1G,201105,176.70,371.30,375.53,371.30,5930.05,12602.79,10059.53,22908.65,48686.41,35687.98,47394.56,0003,,L
LRIP9B,AF35ALLX-4A1G1600,AF35 Build PMC Sect1600,,W,HHX,LAF35ALLX,HHX,4A1G,201106,839.40,432.60,309.26,432.60,28170.26,10378.77,10942.83,108825.83,40094.68,38821.64,53543.28,0003,,L
LRIP9B,AF35ALLX-4A1G1600,AF35 Build PMC Sect1600,,W,HHX,LAF35ALLX,HHX,4A1G,201107,662.70,421.60,309.26,421.60,22240.21,10378.76,12450.53,85917.18,40094.68,44170.48,52176.11,0003,,L
LRIP9B,AF35ALLX-4A1G1600,AF35 Build PMC Sect1600,,W,HHX,LAF35ALLX,HHX,4A1G,201108,530.20,369.40,353.44,369.40,17793.51,11861.45,11031.76,68738.93,45822.50,39137.14,45711.77,0003,,L
LRIP9B,AF35ALLX-4A1G1600,AF35 Build PMC Sect1600,,W,HHX,LAF35ALLX,HHX,4A1G,201109,0.00,146.90,114.21,146.90,0.00,3832.73,4427.09,0.00,14806.39,15705.89,18178.29,0003,,L
LRIP9B,AF35ALLX-4A1G1600,AF35 Build PMC Sect1600,,W,HHX,LAF35ALLX,HHX,4A1G,201110,0.00,49.70,30.04,338.80,0.00,1008.22,1716.36,0.00,3894.91,6089.09,39471.73,0003,,L
LRIP9B,AF35ALLX-4A1G1600,AF35 Build PMC Sect1600,,W,HHX,LAF35ALLX,HHX,4A1G,201111,0.00,25.80,30.04,289.10,0.00,1008.22,855.76,0.00,3894.92,3035.96,33681.46,0003,,L
LRIP9B,AF35ALLX-4A1G1600,AF35 Build PMC Sect1600,,W,HHX,LAF35ALLX,HHX,4A1G,201112,0.00,151.00,45.06,151.30,0.00,1512.33,4930.38,0.00,5842.37,17491.40,17627.13,0003,,L
LRIP9B,AF35ALLX-4A1G1600,AF35 Build PMC Sect1600,,W,HHX,LAF35ALLX,HHX,4A1G,201201,0.00,79.40,44.84,-214.00,0.00,1504.92,2422.94,0.00,5813.73,8864.04,-25794.78,0003,,L
LRIP9B,AF35ALLX-4A1G1600,AF35 Build PMC Sect1600,,W,HHX,LAF35ALLX,HHX,4A1G,201202,0.00,67.40,45.06,32.60,0.00,1512.33,2288.44,0.00,5842.37,8371.99,3958.71,0003,,L
LRIP9B,AF35ALLX-4A1G1700,AF35 Build PMC Sect1700,,W,HHX,LAF35ALLX,HHX,4A1G,201101,171.90,403.60,338.28,403.60,5768.96,11352.68,9735.58,22286.35,43857.04,34538.71,52325.60,0003,,L
LRIP9B,AF35ALLX-4A1G1700,AF35 Build PMC Sect1700,,W,HHX,LAF35ALLX,HHX,4A1G,201102,687.70,1736.10,1437.69,1736.10,23079.21,48248.88,47342.27,89158.36,186392.44,167955.15,225080.45,0003,,L
LRIP9B,AF35ALLX-4A1G1700,AF35 Build PMC Sect1700,,W,HHX,LAF35ALLX,HHX,4A1G,201103,948.80,1139.80,873.89,1139.80,31841.73,29327.75,32471.82,123009.23,113297.37,115199.58,146106.49,0003,,L
LRIP9B,AF35ALLX-4A1G1700,AF35 Build PMC Sect1700,,W,HHX,LAF35ALLX,HHX,4A1G,201104,638.30,122.10,103.46,122.00,21421.35,3472.03,3556.03,82753.79,13412.94,12615.65,15391.37,0003,,L
LRIP9B,AF35ALLX-4A1G1700,AF35 Build PMC Sect1700,,W,HHX,LAF35ALLX,HHX,4A1G,201105,372.30,36.10,58.92,28.00,12494.39,1977.26,1190.18,48267.64,7638.44,4222.38,3532.45,0003,,L
LRIP9B,AF35ALLX-4A1G1700,AF35 Build PMC Sect1700,,W,HHX,LAF35ALLX,HHX,4A1G,201107,0.00,3.50,6.77,0.00,0.00,227.05,121.64,0.00,877.14,431.54,0.00,0003,,L
LRIP9B,AF35ALLX-4A1G1700,AF35 Build PMC Sect1700,,W,HHX,LAF35ALLX,HHX,4A1G,201108,0.00,28.70,0.00,0.00,0.00,0.00,816.84,0.00,0.00,2897.89,0.00,0003,,L
LRIP9B,AF35811H,AF35 Weight & Balances Test,,W,HBX,LAF35811H,HBX,811H,201101,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0003,,L
LRIP9B,AF35811H,AF35 Weight & Balances Test,,W,HBX,LAF35811H,HBX,811H,201103,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-83.43,0003,,L
LRIP9B,AF35811H,AF35 Weight & Balances Test,,W,HBX,LAF35811H,HBX,811H,201104,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-63.90,0003,,L
LRIP9B,AF35811H,AF35 Weight & Balances Test,,W,HBX,LAF35811H,HBX,811H,201109,20.00,0.00,0.00,0.00,1073.00,0.00,0.00,2925.50,0.00,0.00,0.00,0003,,L
LRIP9B,AF35811H,AF35 Weight & Balances Test,,W,HBX,LAF35811H,HBX,811H,201110,20.00,0.00,0.00,0.00,1073.00,0.00,0.00,2925.50,0.00,0.00,0.00,0003,,L
LRIP9B,AF35811H,AF35 Weight & Balances Test,,W,HBX,LAF35811H,HBX,811H,201111,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,2814.26,0003,,L
LRIP9B,AF35811H,AF35 Weight & Balances Test,,W,HBX,LAF35811H,HBX,811H,201112,30.00,94.94,50.01,28.00,1609.50,2682.88,5131.98,4388.25,7314.78,13561.74,3939.96,0003,,L
LRIP9B,AF35811H,AF35 Weight & Balances Test,,W,HBX,LAF35811H,HBX,811H,201201,29.00,2.50,11.61,29.10,1662.86,623.04,123.38,4685.43,1698.69,343.93,4701.59,0003,,L
LRIP9B,AF35811H,AF35 Weight & Balances Test,,W,HBX,LAF35811H,HBX,811H,201202,20.00,17.70,36.34,33.10,1146.80,2052.81,1007.41,3231.33,5743.19,2808.22,5347.86,0003,,L
LRIP9B,AF35811H,AF35 Weight & Balances Test,,W,HBX,LAF35811H,HBX,811H,201203,14.00,23.20,13.29,32.10,802.76,761.92,1236.76,2261.93,2146.87,3447.55,5061.94,0003,,L
LRIP9B,AF35811H,AF35 Weight & Balances Test,,W,HBX,LAF35811H,HBX,811H,201204,20.00,0.00,0.00,23.10,1146.80,0.00,0.00,3231.33,0.00,0.00,3642.70,0003,,L
LRIP9B,AF35811H,AF35 Weight & Balances Test,,W,HBX,LAF35811H,HBX,811H,201205,0.00,0.00,0.00,23.10,0.00,0.00,0.00,0.00,0.00,0.00,3642.70,0003,,L
LRIP9B,AF35811H,AF35 Weight & Balances Test,,W,HBX,LAF35811H,HBX,811H,201206,1.00,0.00,0.00,20.00,57.34,0.00,0.00,161.57,0.00,0.00,3153.85,0003,,L
LRIP9B,AF35811H,AF35 Weight & Balances Test,,W,HBX,LAF35811H,HBX,811H,201207,1.00,0.00,0.00,16.90,57.34,0.00,0.00,161.57,0.00,0.00,2665.01,0003,,L
LRIP9B,AF35811H,AF35 Weight & Balances Test,,W,HBX,LAF35811H,HBX,811H,201208,1.00,0.00,0.00,10.75,57.34,0.00,0.00,161.57,0.00,0.00,1695.20,0003,,L
LRIP9B,AF35811H,AF35 Weight & Balances Test,,W,HBX,LAF35811H,HBX,811H,201209,2.00,0.00,0.00,11.75,114.68,0.00,0.00,323.13,0.00,0.00,1852.89,0003,,L
LRIP9B,AF35ALLX-813H0030,AF35 Static Proof Tests,,W,HDX,LAF35ALLX,HDX,813H,201101,15.00,38.00,23.40,38.00,804.75,1243.46,1440.57,2194.13,3329.85,3806.84,5558.45,0003,,L
LRIP9B,AF35ALLX-813H0030,AF35 Static Proof Tests,,W,HDX,LAF35ALLX,HDX,813H,201102,10.00,8.50,25.48,5.00,536.50,1367.14,355.43,1462.75,3727.47,939.26,731.38,0003,,L
LRIP9B,AF35ALLX-813H0030,AF35 Static Proof Tests,,W,HDX,LAF35ALLX,HDX,813H,201103,5.00,5.30,0.51,1.00,268.25,27.62,198.11,731.38,75.30,523.52,146.28,0003,,L
LRIP9B,AF35ALLX-813H0030,AF35 Static Proof Tests,,W,HDX,LAF35ALLX,HDX,813H,201104,10.00,0.00,5.20,1.00,536.50,279.12,0.00,1462.75,761.01,0.00,144.97,0003,,L
LRIP9B,AF35ALLX-813H0030,AF35 Static Proof Tests,,W,HDX,LAF35ALLX,HDX,813H,201105,8.00,0.00,0.00,2.00,429.20,0.00,0.00,1170.20,0.00,0.00,289.95,0003,,L
LRIP9B,AF35815H,AF35 Section 1400 Support,,W,HEX,LAF35815H,HEX,815H,201108,26.50,0.00,0.00,26.50,1421.73,0.00,0.00,3876.29,0.00,0.00,3774.92,0003,,L
LRIP9B,AF35815H,AF35 Section 1400 Support,,W,HEX,LAF35815H,HEX,815H,201109,33.90,4.00,0.00,33.90,1818.74,0.00,231.04,4958.72,0.00,610.55,4829.04,0003,,L
LRIP9B,AF35815H,AF35 Section 1400 Support,,W,HEX,LAF35815H,HEX,815H,201110,33.90,0.10,4.54,33.90,1818.74,243.36,3.92,4958.72,663.50,10.36,4770.17,0003,,L
LRIP9B,AF35815H,AF35 Section 1400 Support,,W,HEX,LAF35815H,HEX,815H,201111,19.10,0.00,0.00,26.50,1024.72,0.00,0.00,2793.85,0.00,0.00,3728.89,0003,,L
LRIP9B,AF35815H,AF35 Section 1400 Support,,W,HEX,LAF35815H,HEX,815H,201112,0.00,7.80,0.00,3.00,0.00,0.00,357.87,0.00,0.00,945.71,422.14,0003,,L
LRIP9B,AF35815H,AF35 Section 1400 Support,,W,HEX,LAF35815H,HEX,815H,201201,0.00,1.60,-1.13,1.60,0.00,-60.84,106.58,0.00,-165.88,297.10,258.51,0003,,L
LRIP9B,AF35815H,AF35 Section 1400 Support,,W,HEX,LAF35815H,HEX,815H,201202,0.00,64.20,110.00,64.20,0.00,5901.39,3469.40,0.00,16089.96,9671.19,10628.20,0003,,L
LRIP9B,AF35815H,AF35 Section 1400 Support,,W,HEX,LAF35815H,HEX,815H,201203,0.00,71.40,0.00,40.50,0.00,0.00,3973.74,0.00,0.00,11077.07,6220.60,0003,,L
LRIP9B,AF35819H,AF35 AV Flight Test Support,,W,HJX,LAF35819H,HJX,819H,201201,17.19,0.00,0.00,0.00,985.67,0.00,0.00,2777.33,0.00,0.00,0.00,0003,,L
LRIP9B,AF35819H,AF35 AV Flight Test Support,,W,HJX,LAF35819H,HJX,819H,201202,18.21,20.90,13.50,0.00,1044.16,774.09,1130.60,2942.13,2181.15,3151.62,0.00,0003,,L
LRIP9B,AF35819H,AF35 AV Flight Test Support,,W,HJX,LAF35819H,HJX,819H,201203,22.31,29.10,40.50,92.10,1279.26,2322.27,1317.97,3604.55,6543.45,3673.93,14609.14,0003,,L
LRIP9B,AF35819H,AF35 AV Flight Test Support,,W,HJX,LAF35819H,HJX,819H,201204,18.21,0.00,0.00,0.00,1044.16,0.00,0.00,2942.13,0.00,0.00,0.00,0003,,L
LRIP9B,AF35819H,AF35 AV Flight Test Support,,W,HJX,LAF35819H,HJX,819H,201205,18.21,0.00,0.00,0.00,1044.16,0.00,0.00,2942.13,0.00,0.00,0.00,0003,,L
LRIP9B,AF35819H,AF35 AV Flight Test Support,,W,HJX,LAF35819H,HJX,819H,201206,22.20,0.00,0.00,50.00,1272.95,0.00,0.00,3586.78,0.00,0.00,7884.64,0003,,L
LRIP9B,AF35819H,AF35 AV Flight Test Support,,W,HJX,LAF35819H,HJX,819H,201207,17.19,0.00,0.00,3.50,985.67,0.00,0.00,2777.33,0.00,0.00,551.92,0003,,L
LRIP9B,AF35819H,AF35 AV Flight Test Support,,W,HJX,LAF35819H,HJX,819H,201208,18.21,0.00,0.00,3.52,1044.16,0.00,0.00,2942.13,0.00,0.00,555.08,0003,,L
LRIP9B,AF35819H,AF35 AV Flight Test Support,,W,HJX,LAF35819H,HJX,819H,201209,21.29,0.00,0.00,3.00,1220.77,0.00,0.00,3439.75,0.00,0.00,473.08,0003,,L
LRIP9B,AF35818H,AF35 AV IPT Sect 1100 Support,,W,HEX,LAF35818H,HEX,818H,201112,27.30,8.75,0.00,0.00,1464.57,0.00,286.73,3993.10,0.00,814.15,-0.20,0003,,L
LRIP9B,AF35818H,AF35 AV IPT Sect 1100 Support,,W,HEX,LAF35818H,HEX,818H,201201,25.93,0.00,0.00,0.00,1487.03,0.00,0.00,4190.00,0.00,0.00,0.57,0003,,L
LRIP9B,AF35818H,AF35 AV IPT Sect 1100 Support,,W,HEX,LAF35818H,HEX,818H,201202,27.30,47.30,2.88,47.30,1565.30,154.51,2955.16,4410.55,421.27,8237.71,7598.49,0003,,L
LRIP9B,AF35818H,AF35 AV IPT Sect 1100 Support,,W,HEX,LAF35818H,HEX,818H,201203,34.12,105.40,168.13,34.12,1956.62,9550.72,6412.98,5513.16,26791.51,17876.62,5380.97,0003,,L
LRIP9B,AF35818H,AF35 AV IPT Sect 1100 Support,,W,HEX,LAF35818H,HEX,818H,201204,27.30,0.00,0.00,27.30,1565.30,0.00,0.00,4410.55,0.00,0.00,4304.79,0003,,L
LRIP9B,AF35818H,AF35 AV IPT Sect 1100 Support,,W,HEX,LAF35818H,HEX,818H,201205,27.30,0.00,0.00,27.30,1565.30,0.00,0.00,4410.55,0.00,0.00,4304.79,0003,,L
LRIP9B,AF35818H,AF35 AV IPT Sect 1100 Support,,W,HEX,LAF35818H,HEX,818H,201206,32.76,0.00,0.00,32.76,1878.36,0.00,0.00,5292.66,0.00,0.00,5165.75,0003,,L
LRIP9B,AF35818H,AF35 AV IPT Sect 1100 Support,,W,HEX,LAF35818H,HEX,818H,201207,25.93,0.00,0.00,25.93,1487.03,0.00,0.00,4190.00,0.00,0.00,4089.53,0003,,L
LRIP9B,AF35818H,AF35 AV IPT Sect 1100 Support,,W,HEX,LAF35818H,HEX,818H,201208,27.30,0.00,0.00,27.30,1565.30,0.00,0.00,4410.55,0.00,0.00,4304.79,0003,,L
LRIP9B,AF35818H,AF35 AV IPT Sect 1100 Support,,W,HEX,LAF35818H,HEX,818H,201209,32.76,0.00,0.00,32.76,1878.36,0.00,0.00,5292.66,0.00,0.00,5165.75,0003,,L
LRIP9B,AF35818H,AF35 AV IPT Sect 1100 Support,,W,HEX,LAF35818H,HEX,818H,201210,0.00,0.00,0.00,33.23,0.00,0.00,0.00,0.00,0.00,0.00,5240.13,0003,,L
LRIP9B,R9RAMA35,AF35 RAM Air-door Actuator,,W,HEX,LR9RAMA35,HEX,3A4A,201106,96.00,16.48,0.00,96.00,3221.76,0.00,851.86,12446.13,0.00,3022.13,11882.00,0003,,L
LRIP9B,R9RAMA35,AF35 RAM Air-door Actuator,,W,HEX,LR9RAMA35,HEX,3A4A,201107,30.00,75.30,0.00,30.00,1346.40,0.00,3394.76,5201.34,0.00,12043.52,3713.13,0003,,L
LRIP9B,R9RAMA35,AF35 RAM Air-door Actuator,,W,HEX,LR9RAMA35,HEX,3A4A,201108,0.00,15.09,126.00,34.22,0.00,4568.16,758.61,0.00,17647.47,2691.30,4234.59,0003,,L
LRIP9B,AF35IWOP,AF35 IWO PAINT,,W,HHX,LAF35IWOP,HHX,IWO,201202,0.00,0.00,0.00,0.00,0.00,0.00,180.44,0.00,0.00,660.12,0.00,0003,,L
LRIP9B,AF36ALLX-3A4A0030,AF36 Assy & Test of Electrical Comp,,W,HEX,LAF36ALLX,HEX,3A4A,201101,0.00,10.29,0.00,0.00,0.00,0.00,350.25,0.00,0.00,1242.57,0.00,0004,,L
LRIP9B,AF36ALLX-3A4A0030,AF36 Assy & Test of Electrical Comp,,W,HEX,LAF36ALLX,HEX,3A4A,201102,10.00,14.16,32.24,88.25,335.60,1082.11,562.70,1296.47,4180.34,1996.28,11441.36,0004,,L
LRIP9B,AF36ALLX-3A4A0030,AF36 Assy & Test of Electrical Comp,,W,HEX,LAF36ALLX,HEX,3A4A,201103,104.65,63.99,28.16,104.00,3512.05,944.94,2327.51,13567.58,3650.43,8257.26,13483.31,0004,,L
LRIP9B,AF36ALLX-3A4A0030,AF36 Assy & Test of Electrical Comp,,W,HEX,LAF36ALLX,HEX,3A4A,201104,134.55,19.36,40.42,134.61,4515.50,1356.44,762.15,17444.03,5240.14,2703.86,16982.23,0004,,L
LRIP9B,AF36ALLX-3A4A0030,AF36 Assy & Test of Electrical Comp,,W,HEX,LAF36ALLX,HEX,3A4A,201105,149.50,47.40,38.45,149.50,5017.22,1290.40,1865.20,19382.25,4985.00,6617.13,18860.74,0004,,L
LRIP9B,AF36ALLX-3A4A0030,AF36 Assy & Test of Electrical Comp,,W,HEX,LAF36ALLX,HEX,3A4A,201106,179.40,19.30,-19.83,179.40,6020.66,-665.52,671.33,23258.70,-2571.00,2381.66,22204.50,0004,,L
LRIP9B,AF36ALLX-3A4A0030,AF36 Assy & Test of Electrical Comp,,W,HEX,LAF36ALLX,HEX,3A4A,201107,209.30,21.90,128.98,209.30,7024.11,4328.43,701.49,27135.15,16721.34,2488.66,25905.24,0004,,L
LRIP9B,AF36ALLX-3A4A0030,AF36 Assy & Test of Electrical Comp,,W,HEX,LAF36ALLX,HEX,3A4A,201108,194.35,127.60,316.84,215.35,6522.39,10633.09,4051.73,25196.93,41077.19,14374.24,26648.70,0004,,L
LRIP9B,AF36ALLX-3A4A0030,AF36 Assy & Test of Electrical Comp,,W,HEX,LAF36ALLX,HEX,3A4A,201109,179.40,120.05,15.29,317.15,6020.66,513.11,3863.33,23258.70,1982.22,13705.85,39246.04,0004,,L
LRIP9B,AF36ALLX-3A4A0030,AF36 Assy & Test of Electrical Comp,,W,HEX,LAF36ALLX,HEX,3A4A,201110,149.50,64.80,173.03,229.50,5017.22,5806.80,2086.69,19382.25,22432.50,7402.91,26737.79,0004,,L
LRIP9B,AF36ALLX-3A4A0030,AF36 Assy & Test of Electrical Comp,,W,HEX,LAF36ALLX,HEX,3A4A,201111,104.65,170.64,259.92,224.75,3512.05,8722.90,5493.76,13567.58,33697.82,19490.09,26184.39,0004,,L
LRIP9B,AF36ALLX-3A4A0030,AF36 Assy & Test of Electrical Comp,,W,HEX,LAF36ALLX,HEX,3A4A,201112,89.70,348.36,370.43,322.83,3010.33,12431.53,12040.70,11629.35,48024.79,42716.53,37611.16,0004,,L
LRIP9B,AF36ALLX-3A4A0030,AF36 Assy & Test of Electrical Comp,,W,HEX,LAF36ALLX,HEX,3A4A,201201,8.80,122.40,129.88,122.35,291.02,4354.60,4165.87,1083.68,16781.89,15240.35,15066.89,0004,,L
LRIP9B,AF36ALLX-3A4A0030,AF36 Assy & Test of Electrical Comp,,W,HEX,LAF36ALLX,HEX,3A4A,201202,0.00,67.20,0.00,383.30,0.00,0.00,2241.41,0.00,0.00,8199.94,47201.79,0004,,L
LRIP9B,AF36ALLX-3A4A0030,AF36 Assy & Test of Electrical Comp,,W,HEX,LAF36ALLX,HEX,3A4A,201203,0.00,120.80,0.00,-316.10,0.00,0.00,4089.18,0.00,0.00,14959.79,-37710.69,0004,,L
LRIP9B,AF36ALLX-3M1G1800,AF36 Moss Point Prod Sec1800,,W,HHX,LAF36ALLX,HHX,3M1G,201103,487.80,488.90,368.94,488.90,11570.62,8751.26,11665.69,44698.98,33807.38,41386.12,44797.06,0004,,L
LRIP9B,AF36ALLX-3M1G1800,AF36 Moss Point Prod Sec1800,,W,HHX,LAF36ALLX,HHX,3M1G,201104,709.50,719.80,652.74,719.80,16829.34,15482.99,17454.57,65014.19,59813.06,61923.20,64183.31,0004,,L
LRIP9B,AF36ALLX-3M1G1800,AF36 Moss Point Prod Sec1800,,W,HHX,LAF36ALLX,HHX,3M1G,201105,221.70,532.10,397.32,532.30,5258.72,9424.43,12633.95,20315.22,36407.95,44821.19,47464.26,0004,,L
LRIP9B,AF36ALLX-3M1G1800,AF36 Moss Point Prod Sec1800,,W,HHX,LAF36ALLX,HHX,3M1G,201202,0.00,16.40,0.00,0.00,0.00,0.00,683.31,0.00,0.00,2499.81,0.00,0004,,L
LRIP9B,AF36ALLX-3M1G1800,AF36 Moss Point Prod Sec1800,,W,HHX,LAF36ALLX,HHX,3M1G,201203,0.00,8.60,0.00,0.00,0.00,0.00,360.93,0.00,0.00,1320.42,0.00,0004,,L
LRIP9B,AF36ALLX-3M1G2000,AF36 Moss Point Prod Sec2000,,W,HHX,LAF36ALLX,HHX,3M1G,201102,561.50,414.90,510.31,414.90,13318.78,12104.67,6920.29,51452.39,46762.11,24550.96,38018.87,0004,,L
LRIP9B,AF36ALLX-3M1G2000,AF36 Moss Point Prod Sec2000,,W,HHX,LAF36ALLX,HHX,3M1G,201103,223.60,375.70,274.79,329.80,5303.79,6517.90,6902.65,20489.32,25179.60,24488.38,30220.83,0004,,L
LRIP9B,AF36ALLX-3M1G2000,AF36 Moss Point Prod Sec2000,,W,HHX,LAF36ALLX,HHX,3M1G,201104,0.00,1.00,0.00,0.00,0.00,0.00,24.65,0.00,0.00,87.45,0.00,0004,,L
LRIP9B,AF36ALLX-3M1G2005,AF36 Moss Point Prod Sec2005,,W,HHX,LAF36ALLX,HHX,3M1G,201101,229.60,239.40,244.64,203.30,5446.11,5802.86,6238.83,21039.12,22417.30,22133.36,18629.15,0004,,L
LRIP9B,AF36ALLX-3M1G2005,AF36 Moss Point Prod Sec2005,,W,HHX,LAF36ALLX,HHX,3M1G,201102,0.00,28.60,6.12,28.60,0.00,145.07,636.63,0.00,560.43,2258.56,2620.73,0004,,L
LRIP9B,AF36ALLX-3M1G2005,AF36 Moss Point Prod Sec2005,,W,HHX,LAF36ALLX,HHX,3M1G,201103,37.50,16.10,0.00,0.00,889.50,0.00,477.05,3436.27,0.00,1692.42,0.00,0004,,L
LRIP9B,AF36ALLX-3M1G2015,AF36 Moss Point Prod Sec2015,,W,HHX,LAF36ALLX,HHX,3M1G,201101,420.80,614.70,661.21,614.70,9981.38,15405.33,12353.14,38559.51,57638.62,43824.97,56327.31,0004,,L
LRIP9B,AF36ALLX-3M1G2015,AF36 Moss Point Prod Sec2015,,W,HHX,LAF36ALLX,HHX,3M1G,201102,0.00,128.20,134.48,128.20,0.00,3189.96,2552.31,0.00,12323.28,9054.78,11747.46,0004,,L
LRIP9B,AF36ALLX-3M1G2015,AF36 Moss Point Prod Sec2015,,W,HHX,LAF36ALLX,HHX,3M1G,201103,68.70,0.00,0.00,0.00,1629.56,0.00,0.00,6295.24,0.00,0.00,0.00,0004,,L
LRIP9B,AF36ALLX-3M1G2025,AF36 Moss Point Prod Sec2025,,W,HHX,LAF36ALLX,HHX,3M1G,201101,181.20,145.10,212.34,182.90,4298.06,5035.39,3794.15,16604.05,19443.01,13460.42,16759.82,0004,,L
LRIP9B,AF36ALLX-3M1G2025,AF36 Moss Point Prod Sec2025,,W,HHX,LAF36ALLX,HHX,3M1G,201103,29.60,0.00,0.00,0.00,702.11,0.00,0.00,2712.36,0.00,0.00,0.00,0004,,L
LRIP9B,AF36ALLX-3M1G2025,AF36 Moss Point Prod Sec2025,,W,HHX,LAF36ALLX,HHX,3M1G,201201,0.00,21.40,0.00,0.00,0.00,0.00,885.44,0.00,0.00,3239.28,0.00,0004,,L
LRIP9B,AF36ALLX-4A1G1100,AF36 Build PMC Sect1100,,W,HHX,LAF36ALLX,HHX,4A1G,201204,367.30,0.00,0.00,0.00,12146.61,0.00,0.00,45231.46,0.00,0.00,0.00,0004,,L
LRIP9B,AF36ALLX-4A1G1100,AF36 Build PMC Sect1100,,W,HHX,LAF36ALLX,HHX,4A1G,201205,688.70,0.00,0.00,300.00,22775.31,0.00,0.00,84810.52,0.00,0.00,35789.97,0004,,L
LRIP9B,AF36ALLX-4A1G1100,AF36 Build PMC Sect1100,,W,HHX,LAF36ALLX,HHX,4A1G,201206,0.00,0.00,0.00,1056.00,0.00,0.00,0.00,0.00,0.00,0.00,125980.68,0004,,L
LRIP9B,AF36ALLX-4A1G1400,AF36 Build PMC Sect1400,,W,HHX,LAF36ALLX,HHX,4A1G,201106,0.00,3.00,0.00,0.00,0.00,0.00,85.71,0.00,0.00,304.07,0.00,0004,,L
LRIP9B,AF36ALLX-4A1G1400,AF36 Build PMC Sect1400,,W,HHX,LAF36ALLX,HHX,4A1G,201108,0.00,0.40,0.00,0.00,0.00,0.00,9.84,0.00,0.00,34.91,0.00,0004,,L
LRIP9B,AF36ALLX-4A1G1400,AF36 Build PMC Sect1400,,W,HHX,LAF36ALLX,HHX,4A1G,201109,0.00,2.00,0.00,0.00,0.00,0.00,57.70,0.00,0.00,204.70,0.00,0004,,L
LRIP9B,AF36ALLX-4A1G1400,AF36 Build PMC Sect1400,,W,HHX,LAF36ALLX,HHX,4A1G,201112,343.50,319.80,154.39,338.10,11527.86,5181.37,11270.08,44533.80,20016.38,39982.62,39390.18,0004,,L
LRIP9B,AF36ALLX-4A1G1400,AF36 Build PMC Sect1400,,W,HHX,LAF36ALLX,HHX,4A1G,201201,681.20,787.30,636.72,732.30,22527.28,21148.85,24984.48,83886.93,79638.34,91280.42,90123.49,0004,,L
LRIP9B,AF36ALLX-4A1G1400,AF36 Build PMC Sect1400,,W,HHX,LAF36ALLX,HHX,4A1G,201202,746.20,907.40,481.45,907.40,24676.83,15921.59,30299.07,91891.41,59288.69,110845.62,111466.38,0004,,L
LRIP9B,AF36ALLX-4A1G1400,AF36 Build PMC Sect1400,,W,HHX,LAF36ALLX,HHX,4A1G,201203,932.50,449.20,368.13,401.00,30837.78,12174.15,15452.19,114833.47,45334.02,56530.04,47839.25,0004,,L
LRIP9B,AF36ALLX-4A1G1400,AF36 Build PMC Sect1400,,W,HHX,LAF36ALLX,HHX,4A1G,201204,326.50,0.00,0.00,332.00,10797.36,0.00,0.00,40207.11,0.00,0.00,39607.56,0004,,L
LRIP9B,AF36ALLX-4A1G1400,AF36 Build PMC Sect1400,,W,HHX,LAF36ALLX,HHX,4A1G,201205,0.00,0.00,0.00,332.00,0.00,0.00,0.00,0.00,0.00,0.00,39607.56,0004,,L
